id,availability,condition,description,image_link,link,title,price,brand
"PO-2026391","in stock","new","Which skin type is it good for?✔ Normal✔ Oily✔ Combination✔ Sensitive&nbsp;What it is:A set of oil-absorbing strips infused with pore-refining actives that prevent blackheads and minimize the appearance of enlarged pores.&nbsp;Solutions for:&nbsp;- Pores&nbsp;- Acne and blemishes&nbsp;- Oiliness&nbsp;
This set contains:- 4 x Pore strips&nbsp;- 4 x Blackhead strips&nbsp;
&nbsp;
What else you need to know:This product is noncomedogenic, cruelty-free, and formulated without latex.&nbsp;Peace Out is reinventing the vintage pore strip with the best new skin technology. Unlike other pore strips that rip off only the top of blackheads, Peace Out Pores&rsquo; patent-pending design unclogs pores by absorbing all of the oil trapped inside, then visibly shrinks enlarged pores with powerful but non-drying active ingredients. Most pore strips leave pores open and large, making it easy for them to fill up with oil and form new blackheads. Peace Out&rsquo;s one-step, leave-on pore treatment helps prevent the formation of new blackheads by keeping the pores tight and free of excess oil and dirt.&nbsp;Peace Out Pores uses the absorptive power of hydrocolloid dressing&mdash;a soothing, waterproof bandage used for decades by doctors to speed skin healing. This innovative material gently extracts impurities and excess oil, protects skin moisture, and creates a protective barrier against pore-clogging pollutants. When combined with active, pore-tightening ingredients, hydrocolloid material prevents blackheads and enlarged pores from forming.
Suggested Usage:-Apply a nose strip or pore strip, tacky-side down, on clean, dry skin.&nbsp;-For best results, wear for six hours or overnight&nbsp;Precautions:-The adhesion of the patch might cause slight short term redness in sensitive areas of the face.&nbsp;-For sensitive skin, apply product to one area for one hour if no discomfort occurs, follow the directions stated above.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/o/pore-1.jpg","https://stage-glamazle.hyperx.cloud/peace-out-pore-treatment-strips.html?___store=default","Peace Out Pore Treatment Strips","85.000000","Peace Out"
"PO-2099935","in stock","new","Which skin type is it good for?✔ Normal✔ Oily✔ Combination✔ Dry✔ SensitiveWhat it is:A pack of bio-cellulose under-eye patches that de-puff tired eyes.Solutions for:- Puffiness- Dark circles- Dryness&nbsp;If you want to know more&hellip;These under-eye patches are soaked in antioxidant-rich passion fruit extract and ice plant stem cells to help de-puff and illuminate dark circles. Unlike other under-eye patches that simply hydrate the surface of the skin, Peace Out Puffy Eyes' unique bio-cellulose material is made with fibers that are 1,000 times thinner than human hair. These fibers are able to sink into tiny grooves, delivering the de-puffing serum 35 percent more effectively than other patches.
Suggested Usage:-After cleansing, unfold the patch and remove the top and bottom black liners.&nbsp;-Place the patches onto the skin gel-side down and adjust to fit comfortably under the eyes.-Remove the patch after 15 minutes.&nbsp;-Do not rinse. Pat excess serum into the skin.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/u/puffy-1.jpg","https://stage-glamazle.hyperx.cloud/peace-out-puffy-under-eye-patches.html?___store=default","Peace Out Puffy Under-Eye Patches","110.000000","Peace Out"
"PO-2172617","out of stock","new","What it is:&nbsp;A set of oil-free microneedling brightening dots infused with niacinamide and licorice extract that helps lighten the appearance of dark spots to reveal clear, even skin.Skin Type:&nbsp;Normal, Dry, Combination, and Oily&nbsp;Skincare Concerns:&nbsp;Dark Spots, Redness, and Dullness and Uneven TextureHighlighted Ingredients:- Niacinamide: A form of vitamin B that helps even out the skin tone.- Licorice Extract: A natural botanical that helps give skin a brighter look.- Tranexamic Acid: An amino acid derivative that lightens the appearance of dark spots.
What Else You Need to Know:&nbsp;Using microneedling technology, these revolutionary treatment dots create micro-channels within the skin that help deliver results in half the time of most treatments. Niacinamide, licorice extract, and tranexamic acid work together to visibly lighten and brighten without causing irritation. All dark spots are different&mdash;this product best treats dark spots from post-acne inflammatory hyperpigmentation.
&nbsp;
Suggested Usage:-Remove the white protective layer around the perimeter to expose the entire dot.-After cleansing, apply the dots over your dark spots, textured side down.&nbsp;-Gently press the micro-needling dot into the skin for five to 10 seconds.&nbsp;-Wear overnight or for a minimum of six hours for best results.&nbsp;-Use two times per week for at least two consecutive weeks to see a noticeable difference in shade and texture.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/d/a/darkspots.jpg","https://stage-glamazle.hyperx.cloud/peace-out-microneedling-dark-spot-brightening-dots.html?___store=default","Peace Out Microneedling Dark Spot Brightening Dots","131.000000","Peace Out"
"635635468910","in stock","new","Ease into the world of liners with this waterproof, long-wearing gel formula that goes strong for 12 hours. It&rsquo;s super creamy and pigmented, so each shade glides on silky smooth with zero tugging. No matter what your liner level is, you&rsquo;re going to love the soft, precise strokes you get with this babe.
BENEFITS

12-hour-long wear
Waterproof
Glides on smooth with no tugging


FINISH:&nbsp;matte to metallic
FORMULA:&nbsp;solid gel
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/e/gel_liner_voodoo_hero.jpg","https://stage-glamazle.hyperx.cloud/morphe-gel-liner-voodoo.html?___store=default","Morphe Gel Liner - VooDoo","55.000000","Morphe Brushes"
"635635468934","in stock","new","Ease into the world of liners with this waterproof, long-wearing gel formula that goes strong for 12 hours. It&rsquo;s super creamy and pigmented, so each shade glides on silky smooth with zero tugging. No matter what your liner level is, you&rsquo;re going to love the soft, precise strokes you get with this babe.
BENEFITS

12-hour-long wear
Waterproof
Glides on smooth with no tugging


FINISH:&nbsp;matte to metallic
FORMULA:&nbsp;solid gel
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/e/gel_liner_vitamin_sea_hero.jpg","https://stage-glamazle.hyperx.cloud/morphe-gel-liner-vitamin-sea.html?___store=default","Morphe Gel Liner - Vitamin Sea","55.000000","Morphe Brushes"
"64269","out of stock","new","About Natasha Denona Sunrise Palette
Inspired by the warm glow of a morning sunrise, Natasha Denona&rsquo;s Sunrise Palette features sunny yellows, crimson corals, earthy browns, and powerful pinks and fuchsias, all made to melt together in perfect harmony. Packed with the highest quality ingredients, they blend seamlessly to achieve vibrant, ultra-pigmented, long-lasting looks.
About the Shades

Poppy 229M: Warm burgundy with a metallic finish
Citrine 230CM: Bright yellow with a creamy matte finish
Phlox 231M: Crimson red with a metallic finish
Awakening 232DC: Iridescent mauve with a duo chrome finish
Laurel 233M: Warm champagne with a metallic finish
Aster 234DC: Iridescent deep pink with a duo chrome finish
Glory 235CM: Deep berry with a creamy matte finish
Azalea 236DC: Red copper with a duo chrome finish
Morgan 237CM: Peachy pink with a creamy matte finish
Agate 238M: Golden beige with a metallic finish
Clove 239CM: Dark earthy brown with a creamy matte finish
Carnelian 240CM: Deep orange with a creamy matte finish
Jasper 241CM: Deep rusty red with a creamy matte finish
Morning 242CM: Warm apricot with a creamy matte finish
Day Spring 243M: Golden brown with a metallic finish

Why It's Special

The pigment-packed formula features the world&rsquo;s finest quality ingredients and glides over skin with the opacity of a cream and the silky blendability of a powder
Super-saturated pigments deliver an intense color payoff that stays vibrant from pan to the skin. No fading, creasing or smudging&mdash;even without primer
Effortlessly create unique looks with 15 brand new, exclusive shades you won&rsquo;t find anywhere else. Mix, match, and layer to your heart&rsquo;s content&mdash;these shadows play together nicely for can&rsquo;t-miss combinations

How to Use
For matte eyeshadows, apply with fluffy eyeshadow brushes to blend or detail brushes for precision. For metallic, duo chrome and chroma crystal eyeshadows, apply with dense eyeshadow brushes for a subtle finish. For a higher payoff or foiled finish, apply with a damp eyeshadow brush or with the tip of your finger.
Other Details

Size: 19.25 g / 0.67 oz
Paraben-Free
Cruelty-Free
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/u/sunrise-1.jpg","https://stage-glamazle.hyperx.cloud/natasha-denona-sunrise-palette.html?___store=default","Natasha Denona Sunrise Palette","390.000000","Natasha Denona"
"1102797","in stock","new","It's time to get Re-loaded! Meet Revolution Re-loaded Smoky Neutrals &ndash; a cool-toned neutral colourway. Offering incredible value with 15 generous pans of pigment, this versatile palette features a wearable mix of shimmer finishes in brown, gold and silver. Plus matte biscuit, taupe and dark grey shades.For extra depth use a small pointed brush to create a smoked out liner effect. This is the essential palette for day-to-night eye looks!
&nbsp;","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/m/smoky.jpg","https://stage-glamazle.hyperx.cloud/makeup-revolution-reloded-palette-smoky-neutrals.html?___store=default","Makeup Revolution Reloded Palette - Smoky Neutrals","48.000000","Makeup Revolution"
"PIXmini0219","in stock","new","Densely X layered at the roots and feathery at the ends, no other style makes your eyes look like they have their own set of wings. With an updated and more comfortable band, Pixie Mini is made to last and be re-worn longer!
*Lashes can be reused&nbsp;15+ times with proper care.&nbsp;



CATEGORY
NATURAL


STYLE
MINI


TYPE
ROUND


FIBERS
SYNTHETIC HAIR


LENGTH
8mm (INNER), 13.5mm(CENTER), 8mm(OUTER)


BAND
29mm


","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/i/pixie_mini-grey-reflection_1024x1024_2x.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-pixie-mini.html?___store=default","House of Lashes - Pixie Mini","55.000000","House of lashes"
"WITmini0219","in stock","new","Don&rsquo;t be afraid to take your look to new heights! Multi- layered with dense volume, Wing it Mini will bring a dramatic flare to your next makeup look and is a great option for a lash accent.&nbsp;
*Lashes can be reused&nbsp;15+ times with proper care.&nbsp;



CATEGORY
GLAMOROUS


STYLE
MINI


TYPE
FLARED


FIBERS
SYNTHETIC HAIR


LENGTH
4mm (INNER), 12mm(CENTER), 10mm(OUTER)


BAND
32mm


","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/i/wing_it_mini-grey-reflection_new_1024x1024_2x.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-wing-it-mini.html?___store=default","House of Lashes - Wing It Mini","55.000000","House of lashes"
"Abeauty","in stock","new","With native Australian ingredients like Vitamin C rich Kakadu Plum and naturally occurring AHA, Finger Lime; this natural beauty brightens skin, fade scars, and tackles hyperpigmentation so quickly, your bikini might just fall off (oops).


Skin Type
Prone to hyperpigmentation or marks


Smell
Australia: fresh and vibrant


How often
Every 2-3 days


How much
Like your mates: A coupla handfuls



&nbsp;

Step 1
&lsquo;Drop your dacks&rsquo;Translation: Get naked and wet in the shower.



&nbsp;

Step 2
&lsquo;Get Amongst it&rsquo;Translation: Massage scrub onto wet skin.



&nbsp;

Step 3
&lsquo;Hold your horses&rsquo;Translation: Wait. 3 minutes.



&nbsp;

Step 4
&lsquo;Chuck a uey&rsquo;Translation: Go back. Repeat 2-3 times a week for best results

","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/r/frank_abeautyproduct_pagecarousel_1000x1000_2.jpg","https://stage-glamazle.hyperx.cloud/frank-a-beauty-scrub.html?___store=default","Frank A-Beauty Scrub","116.000000","Frank"
